Desc Checklist;Check Id;Check Code;Desc Check
f.3 - Aceppi (BQC);4504;900205;Cualquier otro tipo de incidencia/reparo detectado en la auditoría no codificado en este checklist
f.3 - Aceppi (BQC);4505;900401;Verificar que el Subsistema de Compartimentación está completamente instalado (soportes a Rejiband y perfiles), soportado adecuadamente con bridas plásticas los paneles de policarbonato alineados verticalmente sobre los bastidores de radio así como los cierres inferiores y laterales que resultasen necesarios.
f.3 - Aceppi (BQC);4506;900402;Verificar que la tolva de la compartimentación está embocada adecuadamente a la aspiración o retorno de la unidad evaporadora del equipo de AA existente.
f.3 - Aceppi (BQC);4507;900403;Verificar que el Módulo de Control del Sistema Freecooling está correctamente instalado, alimentado y funciona adecuadamente.
f.3 - Aceppi (BQC);4508;900404;Verificar que el ventilador de aportación (220 Vac) y sus 4 elementos silent-block, está debidamente instalado, funciona correctamente y no vibra. Estará instalado en ella puerta de acceso al shelter o en la pared trasera del mismo.
f.3 - Aceppi (BQC);4509;900405;Verificar que el ventilador de extracción habitual  (220 Vac) , está debidamente instalado, funciona correctamente y no vibra. Siempre estará instalado en el interior del Subsistema de Compartimentación.
f.3 - Aceppi (BQC);4510;900406;Verificar la temperatura exterior del emplazamiento (temperatura de aportación) por lectura directa en el display del módulo de control. (Registrada por la Sonda nº 2 alojada en el ventilador de aporte de aire exterior).
f.3 - Aceppi (BQC);4511;900407;Si la Temperatura Exterior del emplazamiento está comprendida entre 5 y 30 ºC, (es decir: 5 ºC < Text < 30 ºC) estará funcionando el Sistema FreeCooling permaneciendo los equipos de climatización parados.
f.3 - Aceppi (BQC);4512;900408;Si la Temperatura Exterior > 30 ºC o < 5 ºC,  se iniciará el funcionamiento de los equipos de climatización existentes en el emplazamiento, parando el funcionamiento de los elementos (ventiladores de aporte y extracción) del Sistema FreeCooling.
f.3 - Aceppi (BQC);4513;900409;Verificar que el ventilador extractor de emergencia (48Vdc), está debidamente instalado, funciona correctamente y no vibra. Siempre estará instalado en el interior del Subsistema de Compartimentación. Para la prueba de funcionamiento del extractor desconectaremos la alimentación AC del modulo de control.
f.3 - Aceppi (BQC);4514;900410;"Comprobar que el jumper ""SL5"" de la Caja de alarmas Aguilera se encuentra en la posición ""1-2"" (Fuego Nivel 2)."
f.3 - Aceppi (BQC);4515;1000101;Comprobar que se actualiza SEDRA adecuadamente con las fechas de desmontaje.
f.3 - Aceppi (BQC);4516;1000102;Comprobar que se ha entregado la documentación necesaria, y se  han seguido los requisitos necesarios de Seguridad y Salud.
f.3 - Aceppi (BQC);4517;1000103;Comprobar que se doc. en SEDRA la petición de baja de suministro electrico.
f.3 - Aceppi (BQC);4518;1000104;Comprobar que se dan de baja en SEDRA llos elementos desmontados y si procede las comparticiones que pudiera haber como remotos.
f.3 - Aceppi (BQC);4519;1000105;GIROS- Eliminación de Emplazamientos que dejan de tener uso (aplica solo en elos casos de desmantelamiento de estaciones)
f.3 - Aceppi (BQC);4520;1000106;GIROS - Eliminación de Equipos desinstalados y Subsistemas de Transmision  
f.3 - Aceppi (BQC);4521;1000107;GIROS - Eliminación de Equipos desinstalados y Subsistemas de Acceso Radio móvil
f.3 - Aceppi (BQC);4522;1000108;GIROS - Eliminación de Vanos de Radio
f.3 - Aceppi (BQC);4523;1000109;GIROS - Eliminación de cableado a los repartidores y si aplica eliminacion del repartidor completo
f.3 - Aceppi (BQC);4524;1000110;GIROS - Eliminación de Cables de Paso (Trunks entre repartidores)
f.3 - Aceppi (BQC);4525;1000201;Comprobar que se ha realizado el desmontaje completo
f.3 - Aceppi (BQC);4526;1000202;Comprobar que se ha desmontado el extremo remoto de la transmisión afectada por el desmontaje principal.
f.3 - Aceppi (BQC);4527;1000203;Comprobar en los desmontajes parciales que se han retirado todos los elementos que sean necesarios para un nuevo montaje si se va a reutilizar.
f.3 - Aceppi (BQC);4528;1000301.1;(GRAVE) Comprobar que se entrega la doc. de conformidad firmada por la propiedad. NO incluidos errores administrativos
f.3 - Aceppi (BQC);4529;1000302;Comprobar que se entrega la doc. de gestion de residuos
f.3 - Aceppi (BQC);4530;1000303;Comprobar que se han trasladado a Vertedero todos los equipos de acceso movil radio que no sean MULTITECNOLOGíA y los equipos de transmisión designados por OSP.
f.3 - Aceppi (BQC);4531;1000304;"Comprobar que se ha hecho entrega a Mantenimiento de las infraestructuras que proceda: rectificadores; baterías…"
f.3 - Aceppi (BQC);4532;1000305;En caso de negativa de firma de la propiedad, se comprobará la entrega de reportaje fotográfico completo evidenciando el desmantelamiento  y la reposición a su estado original de los elementos afectados por la propiedad.
f.3 - Aceppi (BQC);4533;1000306;Comprobar que se ha entregado el inventario de elementos desinstalados y su destino: almacén (con ubicación física concreta), entrega a mantenimiento, o gestión de residuos
f.3 - Aceppi (BQC);5871;1100101;Modelo antenas
f.3 - Aceppi (BQC);5872;1100102;Tilt mecánico
f.3 - Aceppi (BQC);5873;1100103;Tilt eléctrico
f.3 - Aceppi (BQC);5874;1100104;Orientación
f.3 - Aceppi (BQC);5875;1100105;Anclaje antenas
f.3 - Aceppi (BQC);5876;1100201;Tendido de cables coaxiales en bandeja
f.3 - Aceppi (BQC);5877;1100202;Sujeción correcta de coaxiales
f.3 - Aceppi (BQC);5878;1100203;Radios de curvatura de coaxiales
f.3 - Aceppi (BQC);5879;1100204;Coaxiales en contacto con ángulos vivos
f.3 - Aceppi (BQC);5880;1100205;Estado de las fijaciones (bridas, cintillos, morsetos…)
f.3 - Aceppi (BQC);5881;1100206;Identificación de coaxiales
f.3 - Aceppi (BQC);5882;1100207;Encintado de conectores
f.3 - Aceppi (BQC);5883;1100301;Correcta instalación de acuerdo al proyecto
f.3 - Aceppi (BQC);5884;1100302;Material adecuado (galvanizado en caliente, etc)
f.3 - Aceppi (BQC);5885;1100303;Conexión a tierra de soportes metálicos
f.3 - Aceppi (BQC);5886;1100401;Comprobar que se ha completado la carga de datos en SEDRA 
f.3 - Aceppi (BQC);5887;1100402;Comprobar que se ha cargado los datos en GIS
f.3 - Aceppi (BQC);5888;1100403;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
f.3 - Aceppi (BQC);5889;1100501;Documentación entregada: Mínimo (5): Doc.Proyecto, Replanteo, Pedido, Acta Autoaceptación y Rep.Fotográfico
f.3 - Aceppi (BQC);5890;1100502;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
f.3 - Aceppi (BQC);5891;1100503;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
f.3 - Aceppi (BQC);5892;1100504;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
f.3 - Aceppi (BQC);7045;100408;Acceso de cables por pasamuros (EN INTERIORES) - Ausencia de hermeticidad o con el diámetro de los tacos no apropiados al cable. No existe taco de expansión. (GRAVE)
f.3 - Aceppi (BQC);4441;600201.2;Documentación entregada (errores administrativos doc.) (LEVE): Mínimo (5): Doc.Proyecto, Replanteo, Pedido, Acta Autoaceptación y Rep.Fotográfico
f.3 - Aceppi (BQC);4528;1000301.2;(LEVE) Comprobar que se entrega la doc. de conformidad firmada por la propiedad. Caso de errores administrativos
f.3 - Aceppi (BQC);7163;1100512;Autoaceptación hito correctamente creada
f.4 - ALMACEN FTTH;6144;120101;Comprobación de stock suficiente para el comienzo de los trabajos
f.4 - ALMACEN FTTH;6145;120101;Comprobación de que stock cumple con normativa OSP
f.4 - ALMACEN FTTH;6146;120103;Condiciones mínimas de seguridad
f.4 - ALMACEN FTTH;6147;120101;Correcta identificación de materiales
f.7 - Estructuras y Refuerzo de Torres;7113;AERT-DOC1;Inspección realizada, documentada y subida a SOLSITE
f.7 - Estructuras y Refuerzo de Torres;7114;AERT-DOC2;Estudio de carga o CVEs realizada, documentada y subidad a SOLSITE
f.7 - Estructuras y Refuerzo de Torres;7115;AERT-DOC3;Calculadora de torres pasada e informe subido a SOLSITE 
f.7 - Estructuras y Refuerzo de Torres;7116;AERT-DOC4;Inspecciones y/o estudios de carga realizadas por empresas homologadas
f.7 - Estructuras y Refuerzo de Torres;7117;AERT-DOC5;Los estudios de carga e inspecciones, tienen situación inicial, situación final y propuesta de refuerzo en caso necesario.
f.7 - Estructuras y Refuerzo de Torres;7118;AERT-DOC6;Los estudios de carga e inspecciones, tienen fecha de realización y está firmada o sellada por técnico competente o por empresa
f.7 - Estructuras y Refuerzo de Torres;7119;AERT-DOC7;Los estudios de carga en caso de refuerzo indican situación final después del refuerzo (m2 disponibles en punta)
f.7 - Estructuras y Refuerzo de Torres;7120;AERT-EST1;Existen más de dos riotras en mástil si son flexibles
f.7 - Estructuras y Refuerzo de Torres;7121;AERT-EST2;Existen dos o más riotras en mástil si son fijas 
f.7 - Estructuras y Refuerzo de Torres;7122;AERT-EST3;Espesores de mástiles correctos
f.7 - Estructuras y Refuerzo de Torres;7127;AERT-EST4;Estructuras galvanizadas en caliente sin óxidos
f.7 - Estructuras y Refuerzo de Torres;7128;AERT-EST5;No existen ramificaciones en pipes
f.7 - Estructuras y Refuerzo de Torres;7129;AERT-EST6;Estructuras perimetrales en torre homologadas
f.7 - Estructuras y Refuerzo de Torres;7130;AERT-EST7;No existen taladros en diagonales y/o montantes realizados en la estructura
f.7 - Estructuras y Refuerzo de Torres;7131;AERT-INS1;No se han retirado cableados sueltos o equipos sin servicio durante el swap
f.7 - Estructuras y Refuerzo de Torres;7132;AERT-INS2;Ejecución de la propuesta de reparos o refuerzo realizada. El refuerzo debe acompañarse de proyecto visado.
f.7 - Estructuras y Refuerzo de Torres;7133;AERT-INS3;Instalación realizada de acuerdo a inspección de mástil
f.7 - Estructuras y Refuerzo de Torres;7134;AERT-INS4;RRUs o equipamiento en pared de caseta, peto o fachada mediante perfilería omega (horizontal y vertical)
f.7 - Estructuras y Refuerzo de Torres;7135;AERT-INS5;Instalación de RRUs en autosoportada y no en mástil cuando sea viable.
f.7 - Estructuras y Refuerzo de Torres;7136;AERT-INS6;Uso de tacos inadecuados
f.7 - Estructuras y Refuerzo de Torres;7137;AERT-INS7;Uso de materiales homologados
f.7 - Estructuras y Refuerzo de Torres;7138;AERT-INS8;RRUs u otros elementos impiden el acceso a escalera o servidumbre a otra zona
f.7 - Estructuras y Refuerzo de Torres;7140;AERT-INS9;Las RRUs no están sobre bancada de torre, sino en bancada aparte
f.7 - Estructuras y Refuerzo de Torres;7141;AERT-INS10;La bancada del mástil es correcta
f.7 - Estructuras y Refuerzo de Torres;7143;AERT-INS11;La mimetización está realizada de acuerdo a norma.
f.7 - Estructuras y Refuerzo de Torres;7144;AERT-INS12;La fijación de las riostras es adecuada y no ha roto la impermeabilización de la cubierta. Son accesibles todos los elementos (tornillería por ejemplo)
f.7 - Estructuras y Refuerzo de Torres;7146;AERT-INS13;Herrajes inadecuados en antenas. RRUs, parábolas etc (abarcones mal puestos o uso de elementos no galvanizados en caliente)
f.7 - Estructuras y Refuerzo de Torres;7147;AERT-INS14;Grapas, morsetos, y cold shrink (sellador en frío de conectores) homologados.
f.7 - Estructuras y Refuerzo de Torres;7148;AERT-INS15;Recrecido de mástil correcto con bridas adecuadas
f.7 - Estructuras y Refuerzo de Torres;7149;AERT-INS16;Se han generado grietas en pared, muros, suelos etc durante la instalación
f.7 - Estructuras y Refuerzo de Torres;7151;AERT-PRL1;Señalización espacio EMF
f.7 - Estructuras y Refuerzo de Torres;7152;AERT-PRL2;Revisar si se ha detectado ausencia de barandillas circundante cuando sea necesario en CAP
f.7 - Estructuras y Refuerzo de Torres;7153;AERT-PRL3;Tornillería suelta en la estructura o herrajes
f.7 - Estructuras y Refuerzo de Torres;7154;AERT-PRL4;Señalización del SSAA correcto
f.7 - Estructuras y Refuerzo de Torres;7155;AERT-PRL5;Acceso a todas las partes del mástil/torre (antena, parábola, RRU etc) para un operario de mantenimiento. No hay obstrucción por instalación de escalera, plataforma, cableado, antena, parábola o sistema anticaída.
g.1 - Auditoría equipos;4534;100101;Bastidores indoor - Bastidores indoor - Mal sujeto a omegas, que no ocupe mas de una huella,  con golpes, hay elementos que impidan la apertura de la puerta o faltan las llaves de la puerta.
g.1 - Auditoría equipos;4535;100102;Bastidores  - Bastidores - No es el solicitado o no según proyecto
g.1 - Auditoría equipos;4536;100103;Equipos en bastidor - Equipos en bastidor - Mal sujeto al bastidor, con golpes o que su posición dentro del bastidor es correcta .
g.1 - Auditoría equipos;4537;100104;Equipos - Equipos - No son los solicitados o no según proyecto.
g.1 - Auditoría equipos;4538;100105;Tarjetas - Tarjetas - No son las solicitadas
g.1 - Auditoría equipos;4539;100106;Tarjetas - Tarjetas - Faltan las tapas ciegas de las posiciones donde no existen tarjetas.
g.1 - Auditoría equipos;4540;100107;Rejiband y canaletas - Rejiband y canaletas - Sujeción, posición y dimensiones no adecuadas.
g.1 - Auditoría equipos;4541;100201;Cables coaxiales en soportes - Cables coaxiales en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.1 - Auditoría equipos;4542;100202;Cables de alimentación en soportes - Cables de alimentación en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.1 - Auditoría equipos;4543;100203;Cables de fibra óptica en soportes - Cables de fibra óptica en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.1 - Auditoría equipos;4544;100204;Cables de datos en soportes - Cables de datos en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.1 - Auditoría equipos;4545;100205;Cables de alimentación eléctrica - Cables de alimentación eléctrica - Sección no correcta según especificaciones o conexión de los cables de alimentación electrica con desperfectos cuya manipilación para la subsanación provoque corte
g.1 - Auditoría equipos;4546;100206;Cables de alimentación eléctrica - Cables de alimentación eléctrica - Conexión de los cables de alimentación electrica con desperfectos cuya manipilación para la subsanación no provoque corte
g.1 - Auditoría equipos;4547;100207;Conexión de Tierra general a bastidores - Conexión de Tierra general a bastidores - Mal sujeta, de sección incorrecta según norma o que el recorrido y la conexión no se realicen según norma.
g.1 - Auditoría equipos;4548;100301;Etiquetado de los cables en el Repartidor - Etiquetado de los cables en el Repartidor - No según norma (Origen y destino en cada extremo), no realizado con etiquetas PLASTIFICADAS o escritas a mano. Repartidor mal etiquetado, pero permite la identificación de los elementos y el mantenimiento.
g.1 - Auditoría equipos;4549;100302;Etiquetado de los cables en el Repartidor - Etiquetado de los cables en el Repartidor - No permite la identificación ni el mantenimiento.
g.1 - Auditoría equipos;4550;100303;Rotulación de disyuntores y cables de alimentación - Rotulación de disyuntores - No según norma, no realizado con etiquetas PLASTIFICADAS o escritas a mano. No permite la identificación del elemento ni el mantenimiento.
g.1 - Auditoría equipos;4551;100304;Rotulación de disyuntores y cables de alimentación - Rotulación de disyuntores - No según norma, no realizado con etiquetas PLASTIFICADAS o escritas a mano. Permite la identificación y mantenimiento de los elementos.
g.1 - Auditoría equipos;4552;100305;Rotulación de Fibra Óptica en el equipo y en el repartidor - Rotulación de Fibra Óptica en el equipo y en el repartidor - No según norma (Origen y destino en cada extremo), no realizado con etiquetas PLASTIFICADAS o escritas a mano de tal forma que se afecte al mantenimiento de los elementos.
g.1 - Auditoría equipos;4553;100306;Rotulación de Fibra Óptica en el equipo y en el repartidor - Rotulación de Fibra Óptica en el equipo y en el repartidor - No realizado con etiquetas PLASTIFICADAS o escritas a mano pero legible y de acuerdo a norma.
g.1 - Auditoría equipos;4554;100307;Comprobación de todos los conectores - Comprobación de todos los conectores - Algún conector mal conectado o desconectado, en referencia a los siguientes equipos: DDF, F.O., Coaxiales, cable de alarmas, equipos de TX.
g.1 - Auditoría equipos;4555;100401;Instalación de antenas - Instalación de antenas - Modelo no es el correcto, mal sujetas, mal orientadas o con tilt incorrectos.
g.1 - Auditoría equipos;4556;100402;Instalación de equipos Outdoor - Instalación de equipos Outdoor - Mal sujeto, ocupa mas de una huella, no está  libre de golpes, hay elementos que impidan la apertura de la puerta, faltan las llaves de la puerta o no se respete un espacio minimo de mantenibilidad.
g.1 - Auditoría equipos;4557;100403;Tendido de conaxiales por bandeja de torre - Tendido de conaxiales por bandeja de torre - No realizadas con morsetos y grapas, sin sujecciones a una distancia correcta según normativa, con recorrido paralelo o por rejiband cuando proceda.
g.1 - Auditoría equipos;4559;100405;Estanqueidad de conectores Outdoor - Estanqueidad de conectores Outdoor - Mal encintado o vulcanizado según especificaciones que afecta al manteniemiento con altas probabilidades de fallo en el servicio.
g.1 - Auditoría equipos;4560;100406;Conexión a tierra de elementos Outdoor - Conexión a tierra de elementos Outdoor - Sección o tendido no apropiado.
g.1 - Auditoría equipos;4561;100407;Conexión a tierra de elementos Outdoor - Conexión a tierra de elementos Outdoor - No conexión de equipos a pletina
g.1 - Auditoría equipos;4562;100408;Acceso de cables por pasamuros (EN EXTERIORES) - Ausencia de hermeticidad o con el diámetro de los tacos no apropiados al cable. No existe taco de expansión. (CRÍTICO)
g.1 - Auditoría equipos;4563;100409;Rotulación de coaxiales en el exterior - Rotulación de coaxiales en el exterior - Identificación incorrecta según sector y tecnología con los colores del encintado.
g.1 - Auditoría equipos;4564;100410;Rotulación de equipos outdoor - Rotulación de equipos outdoor - No existe la identificacion de equipos de Orange en emplazamintos compartidos.
g.1 - Auditoría equipos;4565;100411;Materiales instalados en el exterior apropiados (con riesgo alto) - Elementos exteriores que requieran corte de servicio para su subsanación, o suponga un peligro para las personas. - No correctos
g.1 - Auditoría equipos;4566;100412;Soportes de exterior - Soportes de exterior - No galvanizados en caliente, no sujetos correctamente o no sellado con tapón superior (mastiles). Dimensiones no apropiadas según especificaciones, pero que se puede subsanar sin afectar al servicio
g.1 - Auditoría equipos;4567;100413;Tendido de Fibra óptica en el exterior - Tendido de Fibra óptica en el exterior - Sujeción no realizada con morsetos o grapas o sujecciones a una distancia incorrecta según normativa, recorridos no paralelos o por rejiband cuando proceda.
g.1 - Auditoría equipos;4568;100414;Sobrante de Fibra Óptica en el exterior - Sobrante de Fibra Óptica en el exterior - diámetro o longitud no según norma. Posición incorrecta.
g.1 - Auditoría equipos;4569;100415;Calibre de disyuntores - Calibre de disyuntores - Mal ubicados o con calibres no apropiados según especificaciones de los equipos.
g.1 - Auditoría equipos;4570;100416;Protección contra sobretensiones OVP - Protección contra sobretensiones OVP - Ubicación incorrecta de las protecciones o mal sujetas.
g.1 - Auditoría equipos;4571;100417;Conexión de alarmas externas - Conexión de alarmas externas - Las alarmas externas: pasador de cerradura, temperaturas, aire acondicionado, fallos de distribución de DC, etc. se transmiten al panel
g.1 - Auditoría equipos;4572;100418;Materiales instalados en el exterior apropiados (con riesgo bajo) - Elementos exteriores que no requieren corte de servicio para su subsanación y que no ponen en riesgo la seguridad de las personas. - No correctos
g.1 - Auditoría equipos;4573;100501;Comprobar que se ha completado la carga de datos en SEDRA si procede
g.1 - Auditoría equipos;4574;100502;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
g.1 - Auditoría equipos;4575;100601;Documentación entregada: Mínimo (5): Doc.Proyecto/As-built, Replanteo, Pedido, Acta Autoaceptación, Rep.Fotográfico
g.1 - Auditoría equipos;4576;100602;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.1 - Auditoría equipos;4577;100603;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.1 - Auditoría equipos;4578;100604;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.1 - Auditoría equipos;4579;1000101;Comprobar que se actualiza SEDRA adecuadamente con las fechas de desmontaje.
g.1 - Auditoría equipos;4580;1000102;Comprobar que se ha entregado la documentación necesaria, y se  han seguido los requisitos necesarios de Seguridad y Salud.
g.1 - Auditoría equipos;4581;1000103;Comprobar que se doc. en SEDRA la petición de baja de suministro electrico.
g.1 - Auditoría equipos;4582;1000104;Comprobar que se dan de baja en SEDRA llos elementos desmontados y si procede las comparticiones que pudiera haber como remotos.
g.1 - Auditoría equipos;4583;1000105;GIROS- Eliminación de Emplazamientos que dejan de tener uso (aplica solo en elos casos de desmantelamiento de estaciones)
g.1 - Auditoría equipos;4584;1000106;GIROS - Eliminación de Equipos desinstalados y Subsistemas de Transmision  
g.1 - Auditoría equipos;4585;1000107;GIROS - Eliminación de Equipos desinstalados y Subsistemas de Acceso Radio móvil
g.1 - Auditoría equipos;4586;1000108;GIROS - Eliminación de Vanos de Radio
g.1 - Auditoría equipos;4587;1000109;GIROS - Eliminación de cableado a los repartidores y si aplica eliminacion del repartidor completo
g.1 - Auditoría equipos;4588;1000110;GIROS - Eliminación de Cables de Paso (Trunks entre repartidores)
g.1 - Auditoría equipos;4589;1000201;Comprobar que se ha realizado el desmontaje completo
g.1 - Auditoría equipos;4590;1000202;Comprobar que se ha desmontado el extremo remoto de la transmisión afectada por el desmontaje principal.
g.1 - Auditoría equipos;4591;1000203;Comprobar en los desmontajes parciales que se han retirado todos los elementos que sean necesarios para un nuevo montaje si se va a reutilizar.
g.1 - Auditoría equipos;4592;1000301.1;(GRAVE) Comprobar que se entrega la doc. de conformidad firmada por la propiedad. NO incluidos errores administrativos
g.1 - Auditoría equipos;4593;1000302;Comprobar que se entrega la doc. de gestion de residuos
g.1 - Auditoría equipos;4594;1000303;Comprobar que se han trasladado a Vertedero todos los equipos de acceso movil radio que no sean MULTITECNOLOGíA y los equipos de transmisión designados por OSP.
g.1 - Auditoría equipos;4595;1000304;"Comprobar que se ha hecho entrega a Mantenimiento de las infraestructuras que proceda: rectificadores; baterías…"
g.1 - Auditoría equipos;4596;1000305;En caso de negativa de firma de la propiedad, se comprobará la entrega de reportaje fotográfico completo evidenciando el desmantelamiento  y la reposición a su estado original de los elementos afectados por la propiedad.
g.1 - Auditoría equipos;4597;1000306;Comprobar que se ha entregado el inventario de elementos desinstalados y su destino: almacén (con ubicación física concreta), entrega a mantenimiento, o gestión de residuos
g.1 - Auditoría equipos;5893;1100101;Modelo antenas
g.1 - Auditoría equipos;5894;1100102;Tilt mecánico
g.1 - Auditoría equipos;5895;1100103;Tilt eléctrico
g.1 - Auditoría equipos;5896;1100104;Orientación
g.1 - Auditoría equipos;5897;1100105;Anclaje antenas
g.1 - Auditoría equipos;5898;1100201;Tendido de cables coaxiales en bandeja
g.1 - Auditoría equipos;5899;1100202;Sujeción correcta de coaxiales
g.1 - Auditoría equipos;5900;1100203;Radios de curvatura de coaxiales
g.1 - Auditoría equipos;5901;1100204;Coaxiales en contacto con ángulos vivos
g.1 - Auditoría equipos;5902;1100205;Estado de las fijaciones (bridas, cintillos, morsetos…)
g.1 - Auditoría equipos;5903;1100206;Identificación de coaxiales
g.1 - Auditoría equipos;5904;1100207;Encintado de conectores
g.1 - Auditoría equipos;5905;1100301;Correcta instalación de acuerdo al proyecto
g.1 - Auditoría equipos;5906;1100302;Material adecuado (galvanizado en caliente, etc)
g.1 - Auditoría equipos;5907;1100303;Conexión a tierra de soportes metálicos
g.1 - Auditoría equipos;5908;1100401;Comprobar que se ha completado la carga de datos en SEDRA 
g.1 - Auditoría equipos;5909;1100402;Comprobar que se ha cargado los datos en GIS
g.1 - Auditoría equipos;5910;1100403;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
g.1 - Auditoría equipos;5911;1100501;Documentación entregada: Mínimo (5): Doc.Proyecto, Replanteo, Pedido, Acta Autoaceptación y Rep.Fotográfico
g.1 - Auditoría equipos;5912;1100502;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.1 - Auditoría equipos;5913;1100503;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.1 - Auditoría equipos;5914;1100504;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.1 - Auditoría equipos;7042;100408;Acceso de cables por pasamuros (EN INTERIORES) - Ausencia de hermeticidad o con el diámetro de los tacos no apropiados al cable. No existe taco de expansión. (GRAVE)
g.1 - Auditoría equipos;4592;1000301.2;(LEVE) Comprobar que se entrega la doc. de conformidad firmada por la propiedad. Caso de errores administrativos
g.1 - Auditoría equipos;7068;1100506;Comprobar que las fuentes de sincronismo se instalan correctamente acorde a la tecnología
g.1 - Auditoría equipos;7070;1100507;Concordancia fechas entregables y finalización trabajos (proyectos TX)
g.1 - Auditoría equipos;7106;1100508;Que la autoaceptación contenga el ID JOB-IDTASK asociado en SOLPRO
g.1 - Auditoría equipos;7156;1100509;Autoaceptación hito correctamente creada
g.2 - Visita en ejecución obra supervisada red fija (BQC);5131;200101;Comprobación de inexistencia de deformaciones del conducto y/o de radios de curvatura inadecuados que dificulten o impidan el tendido del cable (MANDRILADO)
g.2 - Visita en ejecución obra supervisada red fija (BQC);5132;200102;Comprobación de que los tubos se encuentran enrasados con la pared de la arqueta, conforme a la normativa de Orange.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5133;200103;Comprobación de que el ancho de zanja es adecuada al prisma instalado, según la norma EP-08-0082/Proyecto.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5134;200104;Comprobación de que los conductos cuentan con los separadores adecuados al tipo de conducto, y a las distancias indicadas en la norma EP-08-0082. 
g.2 - Visita en ejecución obra supervisada red fija (BQC);5135;200105;Comprobación de que el prisma de conductos está instalado a la profundidad adecuada al tipo de pavimento, indicada por el gestor del suelo o en su defecto la norma EP-08-0082/proyecto.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5136;200106;Comprobación de que los conductos se han protegido con un prisma de hormigón según se indica en la norma EP-08-0082
g.2 - Visita en ejecución obra supervisada red fija (BQC);5137;200107;Comprobación de que todos los conductos ocupados o no disponen de los elementos de obturación especificados por ORANGE
g.2 - Visita en ejecución obra supervisada red fija (BQC);5138;200108;Comprobación de que la arqueta o registro cuenta con los elementos de tiro necesarios para el subconductado.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5139;200109;Las tapas instaladas deberán cumplir los requisitos marcados en la norma, y por tanto serán de fundición dúctil y con resistencia D-400, logo ORANGE.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5140;200201;Comprobación de que el recorrido del cable que se ha tendido es el contemplado en el proyecto. 
g.2 - Visita en ejecución obra supervisada red fija (BQC);5141;200202;Comprobación de que los tubos que alojan los cables están obturados y estancos de acuerdo a lo especificado por Orange.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5142;200203;Comprobar que los extremos de los cables están protegidos para evitar la entrada de agua y humedad al interior.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5143;200204;Comprobar que tanto el tránsito de los cables por las arquetas de paso, como los sobrantes, están conforme a las especificaciones técnicas de Orange o del operador propietario de la Infraestructura.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5144;200205;Comprobar que las etiquetas están colocadas y su rotulación es correcta y realizada con impresión indeleble.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5145;200206;El radio de curvatura de los cables a su paso por la arqueta es inferior a los límites permitidos según las especificaciones técnicas de Orange/proyecto
g.2 - Visita en ejecución obra supervisada red fija (BQC);5146;200301;Comprobar que existen etiquetas y que están colocadas, correctamente, con rotulación correcta, legible e indeleble.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5147;200302;Comprobar que la técnica de fusión, el material de empalme y las herramientas utilizadas son conformes a las especificaciones técnicas de Orange
g.2 - Visita en ejecución obra supervisada red fija (BQC);5148;200303;La longitud sobrante de cable dentro de la arqueta o cámara no es conforme a las especificaciones técnicas de Orange y/o no queda fijado a la pared de la arqueta según especificaciones de Orange/proyecto.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5149;200304;Comprobar que la caja de empalme queda completamente fijada sobre su soporte, y sin holguras ni defectos de instalación en los soportes, perfectamente estanca y en el lugar que se indica en el proyecto.
